scenario,arm,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
step_down,naive,5,153434,257574,223255,20220,,20154
step_down,naive,5,155473,274662,240535,20226,,20272
step_down,naive,5,157445,293174,256375,20227,,20240
step_down,naive,5,159484,314534,272215,20222,,20193
step_down,naive,5,161521,335894,293815,20224,,20245
step_down,naive,5,165177,357293,315360,20356,,21286
step_down,naive,5,167311,381501,334080,20469,,21266
step_down,naive,5,169393,407133,355680,20594,,21471
step_down,naive,5,171750,435613,378720,20752,,21859
step_down,naive,5,176984,468365,403200,21156,,22828
step_down,naive,5,182773,503965,433440,21869,,24728
step_down,naive,5,193238,548109,459360,23641,,27770
step_down,naive,5,245195,541822,492535,36432,,43922
step_down,naive,5,287152,459000,236160,39869,,39922
step_down,naive,5,455797,518808,239040,20404,,20132
step_down,naive,5,460855,540000,239040,20376,,20185
step_down,naive,5,552922,459000,239040,22872,,22401
step_down,naive,5,619602,520232,237600,20658,20062,20062
step_down,naive,5,624790,540000,239040,20584,,20070
step_down,naive,5,716412,459000,239040,22860,,22379
step_down,naive,5,767444,518808,239040,20934,,20110
step_down,naive,5,772503,540000,239040,20834,,20141
step_down,naive,5,1027329,459000,237600,24131,,22126
step_down,naive,5,1129763,520232,243360,20476,,20432
step_down,naive,5,1134828,540000,241920,20457,,20330
step_down,naive,5,1226710,459000,240480,22825,,22433
step_down,naive,5,3224407,518808,239040,20109,,20071
step_down,naive,5,3229499,540000,239040,20111,,20126
step_down,naive,5,3321733,459000,240480,22874,,22456
step_down,naive,5,5001209,300288,240480,20134,,20071
step_down,naive,5,5021601,321300,234720,20126,,20087
step_down,naive,5,8119363,379684,183128,402873,,3082267
step_down,naive,5,8119426,415284,147128,737164,,3077201
step_down,naive,5,8119439,430116,132104,1029742,,3077788
step_down,naive,5,8119447,432588,129600,1285167,,3073149
step_down,naive,5,8119450,130852,,1285167,,
step_down,naive,5,8180166,308512,1252,1132109,,60708
step_down,naive,5,8185378,309748,86388,998193,,60784
step_down,naive,5,8246434,325816,294220,881644,,65807
step_down,naive,5,8251920,338176,314252,780203,,70121
step_down,naive,5,8257123,350536,326772,691994,,74533
step_down,naive,5,8262318,362896,338040,615348,,78832
step_down,naive,5,8267464,375256,350560,548819,,83122
step_down,naive,5,8272619,387616,363080,491148,,87454
step_down,naive,5,8277798,399976,375600,441258,,92033
step_down,naive,5,8282956,412336,388120,398197,,96772
step_down,naive,5,8288189,424696,400640,361124,,101618
step_down,naive,5,8293315,437056,413160,329274,,106328
step_down,naive,5,8298496,449416,425680,302023,,111272
step_down,naive,5,8303625,461776,436948,278763,,115950
step_down,naive,5,8309318,475372,448216,259068,,121210
step_down,naive,5,8314457,487732,463240,242437,,126026
step_down,naive,5,8319727,500092,475760,228507,,130998
step_down,naive,5,8324889,512452,488280,216895,,135612
step_down,naive,5,8330027,524812,500800,207330,,140379
step_down,naive,5,8335164,537172,513320,199566,,145225
step_down,naive,5,8340339,544994,525840,193365,,149965
step_down,naive,5,9264407,543570,533352,222771,,223135
step_down,naive,5,9711584,542146,532100,222665,,222630
step_down,naive,5,9934644,499830,530848,222453,,222422
step_down,naive,5,10361208,497358,488280,202493,,201954
step_down,naive,5,10978830,501066,480768,201669,,203266
step_down,naive,5,13029385,497358,489532,202793,,202369
step_down,naive,5,13257673,459734,485776,203809,,201891
step_down,naive,5,13816475,484454,435696,186095,,186086
step_down,naive,5,13826831,509174,459484,186085,,186020
step_down,naive,5,13837206,533894,484524,186074,186004,186004
step_down,naive,5,13847513,540864,509564,186059,185961,185961
step_down,naive,5,19069660,459734,517076,217159,,217046
step_down,naive,5,19649319,484454,423176,186149,,185917
step_down,naive,5,19659615,509174,423176,186126,,185966
step_down,naive,5,19669967,533894,421924,185473,180905,180905
step_down,naive,5,19680295,540864,420672,184839,180408,180408
step_down,naive,5,22203777,459734,404396,199277,,192041
step_down,naive,5,22224905,485690,403144,197058,,188704
step_down,naive,5,22235204,510410,400640,195857,,187456
step_down,naive,5,22246063,536366,399388,194619,,185960
step_down,naive,5,22256966,540864,399388,193255,,183710
step_down,naive,5,26758050,459734,384364,189681,,182323
step_down,naive,5,26810332,485690,380608,183685,,174748
step_down,naive,5,26821570,512882,379356,182330,,172852
step_down,naive,5,26832550,538838,379356,180958,,171357
step_down,naive,5,26842974,540864,378104,179563,,169801
step_down,specreset,1,1666,15360,1998,,,
step_down,specreset,1,22852,16871,1879,21186,21186,21186
step_down,specreset,1,24145,18718,2504,21347,,22479
step_down,specreset,1,44046,21190,7200,21277,20792,20792
step_down,specreset,1,51047,24038,10080,21181,20511,20511
step_down,specreset,1,58333,26886,11520,21155,,20978
step_down,specreset,1,64572,29734,11520,21070,20476,20476
step_down,specreset,1,85378,32582,25920,20737,,20373
step_down,specreset,1,87869,35430,28800,20682,20302,20302
step_down,specreset,1,90183,38278,30240,20621,20198,20198
step_down,specreset,1,95169,41126,34560,20536,,20228
step_down,specreset,1,96648,43974,37440,20487,20150,20150
step_down,specreset,1,98782,46822,40320,20453,,20218
step_down,specreset,1,101172,49670,44640,20428,,20254
step_down,specreset,1,102643,52518,46080,20392,20140,20140
step_down,specreset,1,104887,55366,50400,20372,,20234
step_down,specreset,1,106122,58214,51840,20347,,20178
step_down,specreset,1,107705,61062,54720,20332,,20227
step_down,specreset,1,109526,63910,59040,20312,,20178
step_down,specreset,1,110417,66758,59040,20289,20131,20131
step_down,specreset,1,113282,69606,64800,20279,,20277
step_down,specreset,1,114628,72454,67680,20292,,20389
step_down,specreset,1,115623,75302,70560,20286,,20248
step_down,specreset,1,116758,78150,73440,20283,,20269
step_down,specreset,1,118511,82422,74880,20288,,20325
step_down,specreset,1,119728,85270,80640,20293,,20330
step_down,specreset,1,120362,88118,82080,20280,,20196
step_down,specreset,1,121311,90966,84960,20269,,20194
step_down,specreset,1,122215,93814,87840,20252,,20139
step_down,specreset,1,123148,96662,90720,20241,,20169
step_down,specreset,1,124072,99510,93600,20233,,20177
step_down,specreset,1,124947,102358,96480,20220,,20135
step_down,specreset,1,125789,105206,97920,20214,,20177
step_down,specreset,1,126692,108054,102240,20219,,20258
step_down,specreset,1,127527,110902,105120,20234,,20346
step_down,specreset,1,128163,113750,106560,20228,,20188
step_down,specreset,1,128892,116598,109440,20221,,20172
step_down,specreset,1,129621,119446,112320,20215,,20180
step_down,specreset,1,130272,122294,113760,20202,20118,20118
step_down,specreset,1,131027,125142,116640,20199,,20184
step_down,specreset,1,131628,127990,119520,20188,20113,20113
step_down,specreset,1,132336,130838,122400,20181,,20138
step_down,specreset,1,133137,133686,126720,20191,,20265
step_down,specreset,1,133591,136534,126720,20181,,20115
step_down,specreset,1,134319,139382,131040,20179,,20168
step_down,specreset,1,135123,142230,135360,20206,,20398
step_down,specreset,1,135615,145078,136800,20212,,20260
step_down,specreset,1,136167,147926,139680,20211,,20207
step_down,specreset,1,136650,150774,141120,20202,,20140
step_down,specreset,1,137224,153622,144000,20192,,20128
step_down,specreset,1,137793,156470,146880,20185,,20136
step_down,specreset,1,138725,159318,154080,20182,,20164
step_down,specreset,1,138933,162166,152640,20182,,20182
step_down,specreset,1,139553,165014,156960,20185,,20212
step_down,specreset,1,140157,167862,159840,20199,,20297
step_down,specreset,1,140627,170710,161280,20197,,20187
step_down,specreset,1,141066,173558,164160,20195,,20184
step_down,specreset,1,143148,184950,162720,20205,,20281
step_down,specreset,1,145083,197766,172800,20200,,20168
step_down,specreset,1,147091,209158,187200,20231,,20455
step_down,specreset,1,149019,223398,195840,20249,,20380
step_down,specreset,1,150975,239062,208800,20250,,20263
step_down,specreset,1,152944,256150,223200,20241,,20179
step_down,specreset,1,155276,274662,237600,20260,,20399
step_down,specreset,1,157157,293174,256320,20261,,20269
step_down,specreset,1,159111,313110,273600,20260,,20257
step_down,specreset,1,161283,335894,290880,20265,,20301
step_down,specreset,1,164549,360102,312480,20373,,21136
step_down,specreset,1,166563,384310,336960,20475,,21189
step_down,specreset,1,168803,409942,358560,20578,,21299
step_down,specreset,1,171262,439846,380160,20697,,21535
step_down,specreset,1,173694,469750,410400,20860,,22001
step_down,specreset,1,179130,503926,436320,21374,,23340
step_down,specreset,1,192711,549494,457920,23499,,27788
step_down,specreset,1,244911,541552,493975,36312,,44068
step_down,specreset,1,254145,542976,439255,38143,,44111
step_down,specreset,1,258842,543228,410455,38514,,41117
step_down,specreset,1,263474,543288,381655,38881,,41457
step_down,specreset,1,267975,543404,352800,39217,,41574
step_down,specreset,1,286929,466344,236160,39956,,39767
step_down,specreset,1,471820,527576,237600,20324,,20090
step_down,specreset,1,477139,547178,237600,20293,20080,20080
step_down,specreset,1,492646,548640,239040,20239,,20204
step_down,specreset,1,518357,547178,312480,20299,,21052
step_down,specreset,1,533697,548012,290880,21182,,23806
step_down,specreset,1,569684,466344,240480,22863,,22620
step_down,specreset,1,779611,526152,239040,20143,,20126
step_down,specreset,1,784692,548426,239040,20137,,20098
step_down,specreset,1,800206,548640,239040,20134,,20092
step_down,specreset,1,826071,547002,315360,20267,,21153
step_down,specreset,1,861766,546608,263520,22837,,24655
step_down,specreset,1,877054,466344,241920,22945,,22512
step_down,specreset,1,938622,526152,239040,20795,,20086
step_down,specreset,1,943748,546608,239040,20708,,20099
step_down,specreset,1,959076,548640,240480,20517,,20131
step_down,specreset,1,984735,546608,312480,20427,,21022
step_down,specreset,1,1045974,548640,254880,22567,,21444
step_down,specreset,1,1066315,546608,311040,21990,,21010
step_down,specreset,1,1076542,546912,296640,22071,,22775
step_down,specreset,1,1117298,466344,237600,23159,,22189
step_down,specreset,1,1193927,527576,239040,20577,,20104
step_down,specreset,1,1199117,546912,239040,20517,,20101
step_down,specreset,1,1214449,548640,239040,20386,,20083
step_down,specreset,1,1239835,545488,312480,20357,,20999
step_down,specreset,1,1280740,546912,253440,22835,,23227
step_down,specreset,1,1291064,466344,240480,22808,,22460
step_down,specreset,1,1316460,526152,239040,21711,,20094
step_down,specreset,1,1321612,546912,239040,21511,,20117
step_down,specreset,1,1337078,548640,239040,21041,,20103
step_down,specreset,1,1362709,546912,312480,20713,,21014
step_down,specreset,1,1378049,547640,290880,21451,,23809
step_down,specreset,1,1413734,466344,240480,22934,,22378
step_down,specreset,1,4115135,527576,239040,20192,,20123
step_down,specreset,1,4120200,548124,239040,20178,,20080
step_down,specreset,1,4135624,548640,239040,20149,,20091
step_down,specreset,1,4217732,466344,234720,22798,,21895
step_down,specreset,1,5000497,326440,240480,20103,,20122
step_down,specreset,1,5039542,15360,,,0,
step_down,specreset,1,5041382,73744,214560,20286,20286,20286
step_down,specreset,1,5046499,133552,154080,20279,20231,20231
step_down,specreset,1,5051674,191936,95040,20288,,20357
step_down,specreset,1,5056742,251744,132480,20283,,20253
step_down,specreset,1,8111596,285920,162720,401497,,3069999
step_down,specreset,1,8111657,163972,,401497,,
step_down,specreset,2,1277,15360,1998,,,
step_down,specreset,2,22133,16871,1879,20856,20856,20856
step_down,specreset,2,23292,18718,2504,21000,,22015
step_down,specreset,2,43064,21190,8640,20968,20750,20750
step_down,specreset,2,49584,24038,8640,20895,20384,20384
step_down,specreset,2,56415,26886,10080,20824,20330,20330
step_down,specreset,2,63296,29734,11520,20761,20325,20325
step_down,specreset,2,88437,32582,27360,20491,,20271
step_down,specreset,2,90793,35430,28800,20464,,20275
step_down,specreset,2,95754,38278,33120,20408,,20257
step_down,specreset,2,98093,41126,36000,20388,,20248
step_down,specreset,2,99465,43974,37440,20365,,20205
step_down,specreset,2,101849,46822,41760,20353,,20269
step_down,specreset,2,103507,49670,44640,20337,,20229
step_down,specreset,2,105125,52518,47520,20318,20188,20188
step_down,specreset,2,106887,55366,50400,20297,20151,20151
step_down,specreset,2,108713,58214,53280,20289,,20235
step_down,specreset,2,110056,61062,56160,20277,,20199
step_down,specreset,2,111361,63910,59040,20259,20133,20133
step_down,specreset,2,113217,66758,61920,20300,,20587
step_down,specreset,2,114729,69606,64800,20301,,20314
step_down,specreset,2,116186,73878,66240,20310,,20373
step_down,specreset,2,117122,76726,72000,20289,,20147
step_down,specreset,2,118303,79574,74880,20276,,20191
step_down,specreset,2,119627,82422,77760,20259,,20142
step_down,specreset,2,120296,85270,79200,20245,,20147
step_down,specreset,2,121272,88118,82080,20229,20123,20123
step_down,specreset,2,122281,90966,84960,20215,20120,20120
step_down,specreset,2,123281,93814,87840,20204,,20130
step_down,specreset,2,124109,96662,89280,20192,20113,20113
step_down,specreset,2,125023,99510,92160,20185,,20142
step_down,specreset,2,125844,102358,95040,20176,,20120
step_down,specreset,2,126674,105206,97920,20166,20100,20100
step_down,specreset,2,127454,108054,99360,20159,,20113
step_down,specreset,2,128204,110902,102240,20151,20096,20096
step_down,specreset,2,128953,113750,105120,20144,,
step_down,specreset,2,129769,116598,108000,20140,,20118
step_down,specreset,2,130451,119446,109440,20136,,20111
step_down,specreset,2,131175,122294,112320,20131,,20101
step_down,specreset,2,131887,125142,115200,20130,,20127
step_down,specreset,2,132564,127990,118080,20127,,20109
step_down,specreset,2,133400,130838,122400,20130,,20151
step_down,specreset,2,133981,133686,123840,20131,,20141
step_down,specreset,2,134942,137958,128160,20130,,20124
step_down,specreset,2,136530,142230,133920,20153,,20320
step_down,specreset,2,136649,145078,136800,20162,,20230
step_down,specreset,2,137427,146502,139680,20153,,20115
step_down,specreset,2,138073,149350,144000,20151,,20142
step_down,specreset,2,138587,152198,145440,20145,,20110
step_down,specreset,2,139143,155046,148320,20141,,20120
step_down,specreset,2,139761,157894,152640,20137,,20112
step_down,specreset,2,140231,160742,154080,20133,,20110
step_down,specreset,2,140840,163590,158400,20138,,20179
step_down,specreset,2,141321,166438,159840,20133,,20102
step_down,specreset,2,141835,169286,162720,20129,,20105
step_down,specreset,2,142341,172134,165600,20125,,20098
step_down,specreset,2,144621,184950,159840,20135,,20212
step_down,specreset,2,146605,197766,172800,20139,,20173
step_down,specreset,2,148790,212006,184320,20153,,20258
step_down,specreset,2,150883,227670,197280,20163,,20236
step_down,specreset,2,152837,243334,213120,20170,,20223
step_down,specreset,2,154805,260422,226080,20167,,20149
step_down,specreset,2,157235,278934,241920,20213,,20535
step_down,specreset,2,158830,297446,260640,20212,,20209
step_down,specreset,2,160736,317382,277920,20209,,20191
step_down,specreset,2,162750,338742,296640,20209,,20210
step_down,specreset,2,166290,361526,316800,20313,,21042
step_down,specreset,2,168322,385734,338400,20417,,21148
step_down,specreset,2,170581,412790,358560,20540,,21407
step_down,specreset,2,172994,441270,384480,20687,,21717
step_down,specreset,2,178152,474022,408960,21156,,23018
step_down,specreset,2,184161,511046,437815,21885,,24825
step_down,specreset,2,194931,558038,463735,23709,,28141
step_down,specreset,2,247125,540390,501175,36728,,44548
step_down,specreset,2,265926,540796,387415,39443,,42093
step_down,specreset,2,289986,470062,239040,40609,,40308
step_down,specreset,2,382132,528446,241920,22382,,20125
step_down,specreset,2,387179,546492,237600,22094,20082,20082
step_down,specreset,2,402643,553015,239040,21429,,20084
step_down,specreset,2,428034,546492,312480,20891,,20954
step_down,specreset,2,443311,547610,289440,21558,,23777
step_down,specreset,2,484237,470062,231840,22785,,21657
step_down,specreset,2,509737,529870,240480,21577,,20203
step_down,specreset,2,514808,549034,239040,21389,,20075
step_down,specreset,2,530210,553015,239040,20968,,20077
step_down,specreset,2,555750,549034,313920,20663,,21078
step_down,specreset,2,591421,548270,263520,22937,,24533
step_down,specreset,2,612024,470062,233280,22867,,21838
step_down,specreset,2,652794,531294,239040,21107,,20077
step_down,specreset,2,658188,548270,239040,20987,,20151
step_down,specreset,2,673420,553015,239040,20687,,20110
step_down,specreset,2,699007,548270,316800,20653,,21251
step_down,specreset,2,729652,546846,273600,22822,,25512
step_down,specreset,2,775530,553015,239040,21986,,20147
step_down,specreset,2,801006,546846,312480,21171,,20958
step_down,specreset,2,816291,547456,290880,21757,,23794
step_down,specreset,2,852122,470062,240480,23041,,22372
step_down,specreset,2,995773,529870,239040,20183,,
step_down,specreset,2,1000821,549798,239040,20173,,20108
step_down,specreset,2,1016076,553015,240480,20150,,20069
step_down,specreset,2,1041428,549798,312480,20231,,20952
step_down,specreset,2,1056699,549952,290880,21122,,23763
step_down,specreset,2,1092560,470062,240480,22807,,22395
step_down,specreset,2,1204916,531294,239040,20256,,20080
step_down,specreset,2,1210070,547104,240480,20233,,20074
step_down,specreset,2,1225279,553015,240480,20202,,20169
step_down,specreset,2,1250783,547104,312480,20261,,20978
step_down,specreset,2,1286673,546732,262080,22739,,24440
step_down,specreset,2,1301925,470062,240480,22839,,22430
step_down,specreset,2,4017174,529870,239040,20104,,20095
step_down,specreset,2,4022245,548882,239040,20102,,20088
step_down,specreset,2,4037637,553015,240480,20100,,20122
step_down,specreset,2,4063291,546034,315360,20243,,21188
step_down,specreset,2,4098883,545948,264960,22885,,24759
step_down,specreset,2,4119331,470062,237600,22920,,22064
step_down,specreset,2,5003751,277504,240480,20088,,20089
step_down,specreset,2,5014024,240656,216120,20109,,20172
step_down,specreset,2,5041579,15360,,,0,
step_down,specreset,2,5044885,78016,178560,20583,20583,20583
step_down,specreset,2,5049918,139248,116640,20565,20445,20445
step_down,specreset,2,5055253,177696,100800,20577,,20663
step_down,specreset,2,5060382,238928,116640,20580,,20606
step_down,specreset,2,8102008,254592,149760,400162,,3057239
step_down,specreset,2,8102115,151012,,400162,,
step_down,specreset,3,1430,15360,1998,,,
step_down,specreset,3,22763,16871,1879,21333,21333,21333
step_down,specreset,3,24044,18718,2504,21493,,22614
step_down,specreset,3,43687,21190,7200,21397,20726,20726
step_down,specreset,3,50705,24038,10080,21306,20671,20671
step_down,specreset,3,57940,26886,11520,21242,,20801
step_down,specreset,3,64159,29734,11520,21141,20436,20436
step_down,specreset,3,85119,32582,25920,20775,20362,20362
step_down,specreset,3,90112,35430,30240,20666,,20333
step_down,specreset,3,92660,38278,33120,20621,,20309
step_down,specreset,3,95109,41126,34560,20595,,20414
step_down,specreset,3,96688,43974,36000,20562,,20333
step_down,specreset,3,98458,46822,38880,20516,20197,20197
step_down,specreset,3,100917,49670,44640,20477,,20211
step_down,specreset,3,102545,52518,46080,20442,,20200
step_down,specreset,3,104705,55366,50400,20412,,20208
step_down,specreset,3,106553,58214,53280,20396,,20288
step_down,specreset,3,107810,61062,56160,20366,20157,20157
step_down,specreset,3,110429,63910,59040,20344,,20265
step_down,specreset,3,111709,66758,61920,20335,,20272
step_down,specreset,3,112875,69606,64800,20310,20142,20142
step_down,specreset,3,114159,72454,67680,20290,,20152
step_down,specreset,3,115593,75302,70560,20292,,20311
step_down,specreset,3,117147,79574,72000,20300,,20357
step_down,specreset,3,118299,82422,77760,20309,,20379
step_down,specreset,3,119039,85270,79200,20288,,20143
step_down,specreset,3,119985,88118,82080,20271,,20153
step_down,specreset,3,120908,90966,84960,20253,20133,20133
step_down,specreset,3,121991,93814,87840,20241,,20158
step_down,specreset,3,122845,96662,90720,20232,,20171
step_down,specreset,3,123789,99510,93600,20229,,20212
step_down,specreset,3,124745,102358,96480,20226,,20209
step_down,specreset,3,125447,105206,97920,20216,,20151
step_down,specreset,3,126262,108054,100800,20207,,20150
step_down,specreset,3,126999,110902,103680,20196,20119,20119
step_down,specreset,3,127871,113750,106560,20196,,20198
step_down,specreset,3,128581,116598,109440,20187,,20129
step_down,specreset,3,129343,119446,112320,20182,,20153
step_down,specreset,3,130082,122294,115200,20177,,20148
step_down,specreset,3,130697,125142,118080,20168,20105,20105
step_down,specreset,3,131477,127990,120960,20170,,20186
step_down,specreset,3,132107,130838,123840,20164,,20126
step_down,specreset,3,132792,133686,126720,20163,,20157
step_down,specreset,3,133358,136534,128160,20156,,20113
step_down,specreset,3,134017,139382,131040,20152,,20125
step_down,specreset,3,134669,142230,133920,20154,,20168
step_down,specreset,3,135244,145078,136800,20151,,20133
step_down,specreset,3,135787,147926,139680,20144,20099,20099
step_down,specreset,3,136398,150774,142560,20140,,20118
step_down,specreset,3,137642,153622,148320,20172,,20219
step_down,specreset,3,138093,156470,151200,20166,,20128
step_down,specreset,3,138880,159318,154080,20188,,20349
step_down,specreset,3,139238,162166,156960,20185,,20168
step_down,specreset,3,139766,165014,159840,20183,,20174
step_down,specreset,3,140251,167862,162720,20176,,20133
step_down,specreset,3,140762,170710,165600,20174,,20163
step_down,specreset,3,142774,182102,159840,20176,,20197
step_down,specreset,3,144941,194918,169920,20192,,20309
step_down,specreset,3,146963,209158,181440,20199,,20248
step_down,specreset,3,148844,223398,195840,20196,,20179
step_down,specreset,3,150686,237638,210240,20196,,20197
step_down,specreset,3,152732,254726,221760,20192,,20166
step_down,specreset,3,154713,271814,237600,20190,,20183
step_down,specreset,3,157754,290326,253440,20323,,21261
step_down,specreset,3,159375,310262,270720,20393,,20889
step_down,specreset,3,161357,331622,289440,20453,,20874
step_down,specreset,3,164316,354406,309600,20559,,21305
step_down,specreset,3,166258,378614,331200,20619,,21039
step_down,specreset,3,168477,404246,352800,20703,,21297
step_down,specreset,3,170885,432726,375840,20824,,21677
step_down,specreset,3,176043,464054,401760,21242,,22956
step_down,specreset,3,181815,499654,429120,21634,,23627
step_down,specreset,3,188480,540950,457920,22587,,26363
step_down,specreset,3,248985,540558,485335,37377,,44388
step_down,specreset,3,291035,459000,230400,39955,,38804
step_down,specreset,3,485818,518808,239040,20275,,20156
step_down,specreset,3,490905,540000,239040,20253,,20103
step_down,specreset,3,582862,459000,239040,22781,,22288
step_down,specreset,3,629331,530200,239040,21166,,20125
step_down,specreset,3,634479,540000,240480,21033,,20107
step_down,specreset,3,736492,459000,234720,22910,,21992
step_down,specreset,3,767198,520232,239040,21493,,20091
step_down,specreset,3,772402,540000,240480,21339,,20267
step_down,specreset,3,864230,459000,239040,22890,,22358
step_down,specreset,3,1084448,520232,239040,20201,,20089
step_down,specreset,3,1089618,540000,240480,20186,,20085
step_down,specreset,3,1181544,459000,241920,22893,,22550
step_down,specreset,3,3646712,520232,240480,20088,,20087
step_down,specreset,3,3651838,540000,239040,20083,,20054
step_down,specreset,3,3749456,459000,236160,22941,,22124
step_down,specreset,3,5008461,264688,240480,20114,,20106
step_down,specreset,3,5013585,263408,203600,20119,,20155
step_down,specreset,3,5029033,241328,202912,20161,,20233
step_down,specreset,3,5045220,15360,,,0,
step_down,specreset,3,5049614,78016,138240,20495,20495,20495
step_down,specreset,3,5054704,113616,102240,20538,,20842
step_down,specreset,3,5059860,140672,86400,20531,20485,20485
step_down,specreset,3,5064985,199056,82080,20523,20469,20469
step_down,specreset,3,8129043,214720,126720,402918,,3079686
step_down,specreset,3,8129113,127972,,402918,,
step_down,specreset,4,1654,15360,1998,,,
step_down,specreset,4,22364,16871,1879,20710,20710,20710
step_down,specreset,4,23604,18718,2504,20865,,21950
step_down,specreset,4,43007,21190,7200,20816,20474,20474
step_down,specreset,4,49802,24038,10080,20764,20404,20404
step_down,specreset,4,56549,26886,11520,20704,20286,20286
step_down,specreset,4,63296,29734,12960,20647,20249,20249
step_down,specreset,4,84679,32582,27360,20460,,20256
step_down,specreset,4,89922,35430,30240,20419,,20342
step_down,specreset,4,93778,38278,33120,20380,20219,20219
step_down,specreset,4,96290,41126,36000,20371,,20311
step_down,specreset,4,98092,43974,38880,20348,20189,20189
step_down,specreset,4,100411,46822,41760,20335,,20244
step_down,specreset,4,101698,49670,44640,20318,,20200
step_down,specreset,4,104319,52518,47520,20327,,20396
step_down,specreset,4,105176,55366,50400,20308,20178,20178
step_down,specreset,4,106688,58214,53280,20283,20113,20113
step_down,specreset,4,108795,61062,56160,20280,,20259
step_down,specreset,4,110266,63910,59040,20278,,20269
step_down,specreset,4,111602,66758,61920,20279,,20289
step_down,specreset,4,112420,69606,64800,20259,,20120
step_down,specreset,4,114053,72454,67680,20255,,20228
step_down,specreset,4,115423,76726,69120,20250,,20218
step_down,specreset,4,116572,79574,74880,20249,,20248
step_down,specreset,4,117674,82422,77760,20244,,20212
step_down,specreset,4,118566,85270,79200,20227,,20115
step_down,specreset,4,119578,88118,82080,20213,,
step_down,specreset,4,120635,90966,84960,20211,,20202
step_down,specreset,4,121618,93814,87840,20201,,20134
step_down,specreset,4,122351,96662,89280,20190,,20120
step_down,specreset,4,123252,99510,92160,20187,,20169
step_down,specreset,4,124699,102358,97920,20205,,20333
step_down,specreset,4,125253,105206,99360,20200,,20171
step_down,specreset,4,125916,108054,100800,20190,,20120
step_down,specreset,4,126653,110902,103680,20178,20098,20098
step_down,specreset,4,127409,113750,106560,20169,,20111
step_down,specreset,4,128225,116598,109440,20169,,20169
step_down,specreset,4,129028,119446,112320,20168,,20162
step_down,specreset,4,129644,122294,113760,20164,,20137
step_down,specreset,4,130550,125142,118080,20175,,20256
step_down,specreset,4,130992,127990,119520,20168,,20125
step_down,specreset,4,131932,130838,123840,20175,,20224
step_down,specreset,4,132307,133686,125280,20165,,20102
step_down,specreset,4,132913,136534,126720,20155,20090,20090
step_down,specreset,4,133547,139382,129600,20147,,20097
step_down,specreset,4,134316,142230,133920,20154,,20205
step_down,specreset,4,134793,145078,135360,20147,,20098
step_down,specreset,4,135636,147926,141120,20147,,20148
step_down,specreset,4,135970,150774,141120,20140,,20093
step_down,specreset,4,137208,153622,148320,20143,,20151
step_down,specreset,4,137728,156470,149760,20140,,20123
step_down,specreset,4,138242,159318,152640,20134,,20098
step_down,specreset,4,138799,162166,155520,20133,,20128
step_down,specreset,4,139320,165014,158400,20130,,20111
step_down,specreset,4,139832,167862,161280,20126,,20105
step_down,specreset,4,140360,170710,164160,20126,,20128
step_down,specreset,4,142324,182102,159840,20130,,20158
step_down,specreset,4,144474,194918,169920,20142,,20228
step_down,specreset,4,146515,209158,181440,20144,,20160
step_down,specreset,4,148607,223398,195840,20156,,20244
step_down,specreset,4,150674,239062,208800,20169,,20263
step_down,specreset,4,152666,256150,223200,20175,,20221
step_down,specreset,4,154723,274662,237600,20180,,20219
step_down,specreset,4,156670,293174,256320,20185,,20221
step_down,specreset,4,158675,313110,273600,20192,,20242
step_down,specreset,4,160607,334470,292320,20192,,20199
step_down,specreset,4,163935,357254,312480,20311,,21147
step_down,specreset,4,166092,381462,334080,20407,,21083
step_down,specreset,4,168206,407094,355680,20517,,21289
step_down,specreset,4,170624,435574,378720,20665,,21708
step_down,specreset,4,173153,465478,406080,20849,,22141
step_down,specreset,4,178583,499654,432000,21400,,23615
step_down,specreset,4,191953,543798,455040,23540,,27599
step_down,specreset,4,244107,539336,488215,36268,,43993
step_down,specreset,4,271617,539368,321120,39200,,41271
step_down,specreset,4,285874,457776,233280,39615,,39240
step_down,specreset,4,551939,517584,239040,20117,,20071
step_down,specreset,4,557024,538560,239040,20114,,20099
step_down,specreset,4,648773,457776,237600,22747,,22263
step_down,specreset,4,674255,517584,239040,21637,,20091
step_down,specreset,4,679321,538560,239040,21442,,20077
step_down,specreset,4,771160,457776,240480,22951,,22412
step_down,specreset,4,951001,519008,239040,20116,,20073
step_down,specreset,4,956288,538560,239040,20119,,20147
step_down,specreset,4,1048093,457776,240480,22809,,22403
step_down,specreset,4,1135351,517584,239040,20412,,20081
step_down,specreset,4,1140419,538560,239040,20370,,
step_down,specreset,4,1232407,457776,241920,22898,,22518
step_down,specreset,4,3732395,517584,240480,20098,,20075
step_down,specreset,4,3737471,538560,240480,20095,,
step_down,specreset,4,3824549,457776,241920,22633,,22548
step_down,specreset,4,5003342,281792,241920,20114,,20235
step_down,specreset,4,5008420,280368,220064,20112,,20102
step_down,specreset,4,5013532,240656,220064,20121,,20190
step_down,specreset,4,5041518,15360,,,0,
step_down,specreset,4,5044957,79440,177120,20810,20810,20810
step_down,specreset,4,5050164,132128,123840,20774,20523,20523
step_down,specreset,4,5055338,180544,83520,20743,,20532
step_down,specreset,4,5060447,238928,122400,20722,,20582
step_down,specreset,4,8111838,254592,139680,401501,,3066959
